"pathway","pval","padj","log2err","ES","NES","size","Category"
"PERINUCLEAR_REGION_OF_CYTOPLASM",4.49750231353626e-06,7.5085419980224e-05,0.610526878385931,0.476979072942376,1.53295335154432,445,"CC"
"SPLICEOSOMAL_TRI_SNRNP_COMPLEX",4.80805724789886e-06,7.89322731530063e-05,0.610526878385931,0.800248610055319,1.9675631369469,32,"CC"
"PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",1.14141688094681e-06,8.34465262864739e-05,0.643551836150722,0.447833683267092,1.45013181017305,752,"BP"
"PROTEASOME_ACCESSORY_COMPLEX",5.39807047697096e-06,8.71655642592851e-05,0.610526878385931,0.838102818401575,1.95750893797577,23,"CC"
"REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",1.32295602071014e-06,9.57794470527718e-05,0.643551836150722,0.612798959585748,1.81668580034953,129,"BP"
"ATP_BIOSYNTHETIC_PROCESS",1.44138674276783e-06,0.000103350201354036,0.643551836150722,0.767746183232667,1.98091374439936,45,"BP"
"MIDBRAIN_DEVELOPMENT",1.53988593393434e-06,0.000109361232469984,0.643551836150722,0.73769727909788,1.98232051266046,54,"BP"
"PIGMENT_GRANULE",7.34571241654241e-06,0.000116702044037004,0.610526878385931,0.656476768833625,1.85226122138463,80,"CC"
"RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",1.66721295594448e-06,0.000117286858608283,0.643551836150722,0.695087112074183,1.9173450930502,71,"BP"
"PROTEIN_DIMERIZATION_ACTIVITY",1.99966177044093e-06,0.000117908627964214,0.627256739718528,0.462696018546466,1.49679019955491,580,"MF"
"PROTEIN_DNA_COMPLEX",7.74781307821378e-06,0.000121136442572073,0.593325476396405,0.60084579708704,1.75769751543843,123,"CC"
"RIBONUCLEOPROTEIN_COMPLEX_BINDING",2.18437828856845e-06,0.00012435891566988,0.627256739718528,0.602933311251183,1.79555836897213,135,"MF"
"ROUGH_ENDOPLASMIC_RETICULUM",8.3200578302505e-06,0.000126080876350719,0.593325476396405,0.714331303909831,1.92492930550661,54,"CC"
"VACUOLE",8.28527136721889e-06,0.000126080876350719,0.593325476396405,0.466933290146725,1.50445111947211,506,"CC"
"CENTROSOME",8.61237291112201e-06,0.000128533141173563,0.593325476396405,0.471638504526125,1.51719127892374,462,"CC"
"PROTEIN_LOCALIZATION_TO_MITOCHONDRION",1.86193014352553e-06,0.000128559380372869,0.643551836150722,0.652930916047036,1.89709344171901,103,"BP"
"RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS",1.84846478133133e-06,0.000128559380372869,0.643551836150722,0.607521889216141,1.8141193058792,138,"BP"
"INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1.90018462637736e-06,0.000129997034485284,0.643551836150722,0.557594186869042,1.71057919573712,202,"BP"
"REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",1.92435498013926e-06,0.000130453773517259,0.627256739718528,0.626009009478652,1.83637466048204,115,"BP"
"OUTER_MEMBRANE",9.38232696244527e-06,0.000137934209821024,0.593325476396405,0.568915855198236,1.71598560023292,166,"CC"
"ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",2.63505578258175e-06,0.000138134789682293,0.627256739718528,0.561141483019483,1.72663027417815,197,"MF"
"PROTON_CHANNEL_ACTIVITY",2.6773550998385e-06,0.000138134789682293,0.627256739718528,0.895127197601729,1.91001438308439,16,"MF"
"PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM",2.6773550998385e-06,0.000138134789682293,0.627256739718528,0.895127197601729,1.91001438308439,16,"MF"
"POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION",2.46906682323037e-06,0.000164391350900258,0.627256739718528,0.440800935311113,1.42902500277264,787,"BP"
"POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",2.45093491886047e-06,0.000164391350900258,0.627256739718528,0.587256659253785,1.77298809911262,160,"BP"
"CHAPERONE_BINDING",3.44287522831952e-06,0.000167638316608111,0.627256739718528,0.6747172558848,1.89003850307247,75,"MF"
"TRANSLATION_INITIATION_FACTOR_ACTIVITY",3.45227302524275e-06,0.000167638316608111,0.627256739718528,0.741981804915617,1.92874861590075,48,"MF"
"REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",2.60087298851485e-06,0.00017163460066686,0.627256739718528,0.548186342403884,1.68621624722608,212,"BP"
"POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS",2.75189606232283e-06,0.000180007797690714,0.627256739718528,0.622009697564159,1.82288841158183,112,"BP"
"RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",2.93249715024019e-06,0.000190153315211662,0.627256739718528,0.713889672851701,1.93027893763212,59,"BP"
"POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS",3.10187668396675e-06,0.000198784264191071,0.627256739718528,0.646691780222394,1.86222223945126,97,"BP"
"VESICLE_MEDIATED_TRANSPORT",3.11891630821448e-06,0.000198784264191071,0.627256739718528,0.42994853596571,1.39628197357939,892,"BP"
"GUANYL_NUCLEOTIDE_BINDING",4.30149409587288e-06,0.000202907621493889,0.610526878385931,0.527438536503799,1.64834849442754,250,"MF"
"PROTEASOME_CORE_COMPLEX",1.57550050573534e-05,0.000224908405528885,0.575610261071129,0.864038764062341,1.90984260869363,18,"CC"
"U2_SNRNP",1.55590254371553e-05,0.000224908405528885,0.575610261071129,0.844277876076447,1.91259527188789,20,"CC"
"MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT",3.77197704538856e-06,0.000238369769724258,0.627256739718528,0.879412541492081,1.94541024808547,18,"BP"
"POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",3.8174139560865e-06,0.000239213914878462,0.610526878385931,0.775727593839236,1.95027489398002,37,"BP"
"NCRNA_METABOLIC_PROCESS",3.89501997199526e-06,0.000242043032759739,0.610526878385931,0.474326846268199,1.5167301940696,455,"BP"
"AZUROPHIL_GRANULE",1.77290073183829e-05,0.00024947246012296,0.575610261071129,0.629151538957749,1.79323028283802,95,"CC"
"PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX",1.81142591204632e-05,0.000251303453995158,0.575610261071129,0.933681299303105,1.80739056132818,10,"CC"
"TRANSLATIONAL_ELONGATION",4.28582859959596e-06,0.000264127469976753,0.610526878385931,0.731742779952189,1.91390297367991,49,"BP"
"NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",4.34892753008767e-06,0.000265819283539867,0.610526878385931,0.570338196346851,1.72854149167371,169,"BP"
"RESPIRATORY_CHAIN_COMPLEX_IV",1.94581962314303e-05,0.000266198934554983,0.575610261071129,0.838657498049626,1.8830241504858,19,"CC"
"REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",4.60625519687652e-06,0.000279258902464294,0.610526878385931,0.430033784054487,1.39675579672805,868,"BP"
"MEMBRANE_ORGANIZATION",4.73716569565616e-06,0.000282600356740064,0.610526878385931,0.469833960409037,1.50428067518784,479,"BP"
"NEURAL_NUCLEUS_DEVELOPMENT",4.71203945813276e-06,0.000282600356740064,0.610526878385931,0.755151124868423,1.93916726469048,43,"BP"
"NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",4.9170558391124e-06,0.000291003852319533,0.610526878385931,0.501888722673314,1.58664858338219,337,"BP"
"REGULATION_OF_PROTEIN_STABILITY",5.02782064146068e-06,0.000295216208845451,0.610526878385931,0.543635797640478,1.67811477358156,222,"BP"
"REGULATION_OF_INTRACELLULAR_TRANSPORT",5.10780369494004e-06,0.000295262729869518,0.610526878385931,0.535862007179949,1.65397558746449,229,"BP"
"REGULATION_OF_PROTEIN_DEPHOSPHORYLATION",5.06863953972283e-06,0.000295262729869518,0.610526878385931,0.692795850278147,1.89948477789792,65,"BP"
"SYNAPSE",2.2053418024786e-05,0.000297570092526222,0.575610261071129,0.434999588956091,1.41278981298301,706,"CC"
"ORGANELLE_DISASSEMBLY",5.44765928732093e-06,0.000312486117735017,0.610526878385931,0.632678576185022,1.81914239847591,99,"BP"
"CYTOSKELETAL_PROTEIN_BINDING",6.8847891970148e-06,0.000315744082340873,0.610526878385931,0.452799766036252,1.46386947994147,574,"MF"
"MICROTUBULE_ORGANIZING_CENTER",2.39314210446922e-05,0.000318546617959754,0.575610261071129,0.442868688386191,1.43399437704415,597,"CC"
"CELLULAR_RESPONSE_TO_STRESS",5.9163837610097e-06,0.000335374051432698,0.610526878385931,0.407796180773806,1.3298656922103,1228,"BP"
"NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS",5.93661992612527e-06,0.000335374051432698,0.610526878385931,0.551948191132448,1.69316670098741,203,"BP"
"CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT",6.13093367088558e-06,0.000343747160780404,0.610526878385931,0.584463021449991,1.75605055483293,153,"BP"
"CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE",2.8285974661156e-05,0.000371489133883183,0.575610261071129,0.915505458544872,1.81049125097887,11,"CC"
"REGULATION_OF_ORGANELLE_ORGANIZATION",6.69092961792639e-06,0.000372345240006545,0.610526878385931,0.437311567394162,1.41618272591266,753,"BP"
"U12_TYPE_SPLICEOSOMAL_COMPLEX",3.00682359669069e-05,0.000389700163518464,0.575610261071129,0.809875448778996,1.8995015447537,24,"CC"
"MICROTUBULE_BASED_PROCESS",7.06592723279522e-06,0.000390300884258918,0.610526878385931,0.457207388342824,1.47187910602471,571,"BP"
"ORGANELLE_SUBCOMPARTMENT",3.11501758481462e-05,0.000398479522213299,0.557332238758646,0.412469779444859,1.34187329241344,918,"CC"
"CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",7.39041832929003e-06,0.000405223157952322,0.610526878385931,0.632225300923035,1.82197634482563,98,"BP"
"RESPONSE_TO_COPPER_ION",7.51489926866276e-06,0.000409040903988454,0.610526878385931,0.87504497426585,1.95482256990632,19,"BP"
"PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",7.64212623685937e-06,0.000412951705422176,0.593325476396405,0.563426395782756,1.71769718493379,182,"BP"
"CHAPERONE_COMPLEX",3.34042984736298e-05,0.000421836333288787,0.557332238758646,0.770482766326994,1.87419564482733,30,"CC"
"CELL_CYCLE",8.26694543544129e-06,0.000440332943657755,0.593325476396405,0.4106723441564,1.33786726433155,1102,"BP"
"POSITIVE_REGULATION_OF_GENE_EXPRESSION",8.23495595405764e-06,0.000440332943657755,0.593325476396405,0.464182152470173,1.48951935908759,513,"BP"
"NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION",9.46647397172777e-06,0.000499028029988916,0.593325476396405,0.473607865506413,1.51121582743315,408,"BP"
"VIRAL_PROCESS",9.50274644742203e-06,0.000499028029988916,0.593325476396405,0.525354523014777,1.6342407194534,250,"BP"
"REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",9.72431991742845e-06,0.00050709268268716,0.593325476396405,0.448675333266884,1.44548950902542,590,"BP"
"MITOTIC_CELL_CYCLE",9.89409725351294e-06,0.000512363077912819,0.593325476396405,0.447983991503305,1.43994980130918,559,"BP"
"RIBOSE_PHOSPHATE_METABOLIC_PROCESS",1.03977204435115e-05,0.000534729664463897,0.593325476396405,0.512455255946358,1.59500661105844,258,"BP"
"PROTEIN_STABILIZATION",1.08606449414875e-05,0.000554711159785427,0.593325476396405,0.589080479958547,1.76308326778281,140,"BP"
"POSITIVE_REGULATION_OF_CATABOLIC_PROCESS",1.21657584278238e-05,0.000617143269362464,0.593325476396405,0.489104680174468,1.54779329268027,354,"BP"
"PROTEIN_TARGETING_TO_MITOCHONDRION",1.27432436281896e-05,0.000642070052266281,0.593325476396405,0.644064508471409,1.83096476703199,85,"BP"
"MEMBRANE_COAT",5.3455635079933e-05,0.000666503804477645,0.557332238758646,0.655158818794372,1.82320729711399,68,"CC"
"NEGATIVE_REGULATION_OF_GENE_EXPRESSION",1.36419736574659e-05,0.000682739580964586,0.593325476396405,0.44879159148521,1.4450423192682,573,"BP"
"BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS",1.39218065862018e-05,0.000692099411422046,0.593325476396405,0.442617972986043,1.42695947719198,618,"BP"
"SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1.56088723284487e-05,0.000696493194980237,0.575610261071129,-0.564631070244048,-1.93739079542604,89,"MF"
"REGULATION_OF_DEPHOSPHORYLATION",1.42105473292356e-05,0.000701775175060328,0.593325476396405,0.651400269559348,1.85474172805626,86,"BP"
"REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",1.488852038415e-05,0.00073041905595136,0.593325476396405,0.689140857083425,1.88181238384461,63,"BP"
"PROTEIN_DOMAIN_SPECIFIC_BINDING",1.6954284506381e-05,0.000736619045264079,0.575610261071129,0.473116431339256,1.52085255412735,435,"MF"
"INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE",6.36679623058038e-05,0.000783911785890209,0.538434096309916,0.704480864224833,1.84346395632038,47,"CC"
"INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE",6.5236816629162e-05,0.000793311905922525,0.538434096309916,0.643333265731182,1.80784342679263,74,"CC"
"TRANSPORT_ALONG_MICROTUBULE",1.67911651380701e-05,0.000818377244670517,0.575610261071129,0.578872735366488,1.72003590041368,132,"BP"
"NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY",1.70277818243652e-05,0.000824520578339552,0.575610261071129,0.908883977542631,1.82403533280191,12,"BP"
"GTPASE_ACTIVITY",2.00980322092103e-05,0.000829546279435154,0.575610261071129,0.526081052948491,1.62710494803892,215,"MF"
"THREONINE_TYPE_PEPTIDASE_ACTIVITY",1.97266349045066e-05,0.000829546279435154,0.575610261071129,0.881980007291178,1.84167959256526,15,"MF"
"PROTEIN_NEDDYLATION",1.78875534874852e-05,0.00086056442810437,0.575610261071129,0.878861148242086,1.87286138446781,16,"BP"
"PROTEIN_LOCALIZATION_TO_NUCLEUS",1.84022617636626e-05,0.00087965170494636,0.575610261071129,0.532887156114315,1.63858373577584,205,"BP"
"RNA_POLYMERASE_II_HOLOENZYME",7.36754098800039e-05,0.00088500339916834,0.538434096309916,0.649948821115895,1.79839134274874,66,"CC"
"POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION",1.87198724713718e-05,0.000888382456024853,0.575610261071129,0.44943698427802,1.44709715736493,577,"BP"
"PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",1.88231766195423e-05,0.000888382456024853,0.575610261071129,0.510484132729066,1.58931965770967,259,"BP"
"REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL",1.9801862369363e-05,0.000928694891121636,0.575610261071129,0.726515645052547,1.87367630141239,44,"BP"
"VESICLE_ORGANIZATION",1.99447792402947e-05,0.000929551367467986,0.575610261071129,0.524007995815353,1.61138659285586,211,"BP"
"LIGASE_ACTIVITY",2.4683708472827e-05,0.000993970797283839,0.575610261071129,0.573978647286595,1.71256437942179,138,"MF"
"PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN",8.60102070092354e-05,0.00102072354101321,0.538434096309916,0.820441833136753,1.88203266174055,21,"CC"
"VESICLE_COAT",8.93107949004265e-05,0.00104727539258238,0.538434096309916,0.707073981302259,1.8306690984383,43,"CC"
"NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",2.31409766932753e-05,0.00107181529938978,0.575610261071129,0.557793225361891,1.69821555526081,175,"BP"
"RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS",2.44725803693452e-05,0.00112649402354449,0.575610261071129,0.678471559438058,1.84826877807654,62,"BP"
"NEGATIVE_REGULATION_OF_BINDING",2.47238478355352e-05,0.00113107811846372,0.575610261071129,0.624315033954837,1.79021662663201,92,"BP"
"NEGATIVE_REGULATION_OF_TRANSPORT",2.56185602723548e-05,0.00116486343872531,0.575610261071129,0.526427867870148,1.62102024727736,210,"BP"
"REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",3.03122620770945e-05,0.00136993053520542,0.575610261071129,0.511660543052586,1.58841127230577,253,"BP"
"PROTEIN_N_TERMINUS_BINDING",3.57652489488655e-05,0.00139002365083095,0.557332238758646,0.621967005421535,1.78197271716128,89,"MF"
"THREONINE_TYPE_ENDOPEPTIDASE_ACTIVITY",3.62029176170386e-05,0.00139002365083095,0.557332238758646,0.908699281961798,1.88435970271759,12,"MF"
"UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY",3.76291047475052e-05,0.00141194663495752,0.557332238758646,0.93786159567907,1.77260931238633,8,"MF"
"ENDOSOME",0.000124814003359223,0.00143790174583031,0.518848077743792,0.429582983731778,1.3926229312674,621,"CC"
"VACUOLAR_LUMEN",0.00012554269049889,0.00143790174583031,0.518848077743792,0.589160473209615,1.68117900393134,97,"CC"
"AZUROPHIL_GRANULE_LUMEN",0.000137796976984227,0.00155028386004476,0.518848077743792,0.663744934818438,1.80528471050507,57,"CC"
"TRANSLATION_PREINITIATION_COMPLEX",0.000138502517445623,0.00155028386004476,0.518848077743792,0.83263010819814,1.84041795814992,18,"CC"
"SOLUTE_CATION_SYMPORTER_ACTIVITY",4.48562833228044e-05,0.00164572719479889,0.557332238758646,-0.745263185649855,-2.06950072125117,31,"MF"
"RESPONSE_TO_OXIDATIVE_STRESS",3.67576526047005e-05,0.00165121575586296,0.557332238758646,0.498863454760792,1.55315719159199,264,"BP"
"SPLICEOSOMAL_SNRNP_ASSEMBLY",3.7337225086647e-05,0.00166720770940794,0.557332238758646,0.75382176470204,1.86167826879947,34,"BP"
"SPINDLE",0.000153152102376769,0.00169499798697885,0.518848077743792,0.478118367717444,1.50479222001115,289,"CC"
"RNA_LOCALIZATION",3.82774568067155e-05,0.0016990178298076,0.557332238758646,0.558906676602802,1.68405553288597,155,"BP"
"U5_SNRNP",0.000156335780534105,0.00171100826473437,0.518848077743792,0.838491331824421,1.84365764297097,17,"CC"
"ORGANELLE_LOCALIZATION",3.97571086973457e-05,0.00175425301512489,0.557332238758646,0.476167569737324,1.50885875552393,366,"BP"
"RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS",4.03856700440685e-05,0.00177150553834482,0.557332238758646,0.657790411866546,1.81446497358332,71,"BP"
"PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN",0.000164031701550717,0.00177550797832369,0.518848077743792,0.841591680752348,1.82149594235429,16,"CC"
"CELL_REDOX_HOMEOSTASIS",4.19943198833559e-05,0.00183129616005956,0.557332238758646,0.790184398279258,1.88527904821592,28,"BP"
"POSITIVE_REGULATION_OF_SIGNALING",4.41914014398119e-05,0.00190530695900011,0.557332238758646,0.422815627240583,1.36989000640777,778,"BP"
"RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY",4.42025082348155e-05,0.00190530695900011,0.557332238758646,0.814834393257752,1.87743941823781,23,"BP"
"RNA_POLYMERASE_COMPLEX",0.000180596652050801,0.00193356198119608,0.518848077743792,0.59676855029751,1.68672317707947,90,"CC"
"TRANSLATION_ELONGATION_FACTOR_ACTIVITY",5.95223999956975e-05,0.00213633657375862,0.557332238758646,0.845469082157134,1.85335735220937,18,"MF"
"NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX",0.000204237968122439,0.00216316557635057,0.518848077743792,0.991060025542784,1.51893789080371,3,"CC"
"ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION",5.26149903612856e-05,0.00225488496048337,0.557332238758646,0.500277297307443,1.56413898190473,271,"BP"
"INORGANIC_ION_TRANSMEMBRANE_TRANSPORT",5.37419098582164e-05,0.00229001955321554,0.557332238758646,0.475266927115656,1.50441167517545,363,"BP"
"POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY",5.50342090687113e-05,0.00233176191491693,0.557332238758646,0.606392129078473,1.74356090696223,99,"BP"
"PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O",0.000222766184925102,0.00233430523565134,0.518848077743792,0.870219100425206,1.79852692823823,13,"CC"
"HYPOTHALAMUS_CELL_MIGRATION",5.69418838569031e-05,0.00238548105573554,0.557332238758646,0.998508517206996,1.4364495591239,2,"BP"
"TRIGEMINAL_GANGLION_DEVELOPMENT",5.69418838569031e-05,0.00238548105573554,0.557332238758646,0.998508517206996,1.4364495591239,2,"BP"
"ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS",6.24093694265518e-05,0.00259992551851283,0.538434096309916,0.464740180233532,1.47137510908836,361,"BP"
"REGULATION_OF_DNA_BINDING",6.30047041335562e-05,0.0026101448817996,0.538434096309916,0.650174698544896,1.81896319288685,75,"BP"
"MITOCHONDRIAL_TRANSLATION",6.37300139809185e-05,0.00262560615610889,0.538434096309916,0.645431966621218,1.7835811623236,70,"BP"
"U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME",0.000254574281086079,0.00263953333547145,0.49849310876659,0.739476339140432,1.79877265896129,30,"CC"
"CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT",6.57175585957591e-05,0.00269261447499218,0.538434096309916,0.446730709253098,1.43317207453428,511,"BP"
"METHYLOSOME",0.000263767777676652,0.00270636730220315,0.49849310876659,0.874607940828352,1.77407979542031,12,"CC"
"REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",6.9013747769355e-05,0.00279693215823956,0.538434096309916,0.629563147520742,1.76252874031186,77,"BP"
"REGULATION_OF_TRANSLATIONAL_INITIATION",6.87144343758189e-05,0.00279693215823956,0.538434096309916,0.644388107741965,1.78069657164721,70,"BP"
"CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN",6.99690395670221e-05,0.00282031961108802,0.538434096309916,0.62820706329319,1.77092534713574,80,"BP"
"HEAT_SHOCK_PROTEIN_BINDING",8.20597748712671e-05,0.00288256783643536,0.538434096309916,0.608027118117485,1.74203197285313,90,"MF"
"PROTEIN_TARGETING_TO_MEMBRANE",7.26109009674305e-05,0.00291107251889317,0.538434096309916,0.609335109762994,1.75362379390655,94,"BP"
"NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK",0.000286815068434858,0.00291250352998284,0.49849310876659,0.416975827065609,1.35453662090823,720,"CC"
"NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",7.73997376721779e-05,0.00307005236075229,0.538434096309916,0.495130459069147,1.54114316698666,263,"BP"
"VESICLE_LOCALIZATION",7.72810655154716e-05,0.00307005236075229,0.538434096309916,0.564972179725649,1.69047449507702,142,"BP"
"SMN_SM_PROTEIN_COMPLEX",0.000306644351491833,0.0030820886348924,0.49849310876659,0.84248995271737,1.80671774696926,15,"CC"
"ATP_HYDROLYSIS_ACTIVITY",9.04092893401989e-05,0.00310970284793059,0.538434096309916,0.505919026013369,1.56927078252572,226,"MF"
"CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS",7.92518955067242e-05,0.00312688563382879,0.538434096309916,0.460256584836698,1.46327673900521,382,"BP"
"ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT",0.000323369826534995,0.00321736645592899,0.49849310876659,0.584683246177306,1.64826004245256,88,"CC"
"MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C",8.34247749855955e-05,0.00327420287930308,0.538434096309916,0.944057262725421,1.75699137200272,8,"BP"
"POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION",8.54059937936326e-05,0.0033344109723514,0.538434096309916,0.457585374683506,1.46327692523199,447,"BP"
"PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY",9.00865201376351e-05,0.00349882906597055,0.538434096309916,0.888400506907542,1.78292714396814,12,"BP"
"STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON",0.000107358447328008,0.00361732237833756,0.538434096309916,0.673018812128076,1.77471877881926,53,"MF"
"REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",9.4971355455544e-05,0.00366943729343001,0.538434096309916,0.878824362230407,1.82423908486387,14,"BP"
"PROTEIN_INSERTION_INTO_MEMBRANE",9.66778174810057e-05,0.00371611590183433,0.538434096309916,0.693116141339648,1.8120275207197,48,"BP"
"REGULATION_OF_PHOSPHATASE_ACTIVITY",9.86299584203179e-05,0.00377171076892467,0.538434096309916,0.684900463634368,1.79138499201893,49,"BP"
"GOLGI_VESICLE_TRANSPORT",0.00010457712489232,0.00397873275674504,0.538434096309916,0.505350833070436,1.56287687583217,239,"BP"
"MITOCHONDRIAL_GENE_EXPRESSION",0.000105525727577618,0.0039944434037883,0.538434096309916,0.602020010719909,1.73788803780052,101,"BP"
"POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0.000106218312988293,0.0040003533330995,0.538434096309916,0.639279790686101,1.76823866332995,72,"BP"
"MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O",0.000410697180621524,0.00404536722912201,0.49849310876659,0.894581723049193,1.73170284526704,10,"CC"
"ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX",0.000416522672545234,0.00406212705403025,0.49849310876659,0.895999602386488,1.70259931104946,9,"CC"
"NUCLEOSOMAL_DNA_BINDING",0.000123430795534851,0.00407568486856079,0.518848077743792,0.750512412518378,1.82190191929958,31,"MF"
"NUCLEAR_ENVELOPE",0.00042315639179522,0.00408636319527737,0.49849310876659,0.461725504735046,1.46531945327309,327,"CC"
"ATP_DEPENDENT_ACTIVITY",0.000130664074634659,0.00414858436965044,0.518848077743792,0.472059913583529,1.50393281587431,338,"MF"
"OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS",0.000129075781670766,0.00414858436965044,0.518848077743792,0.846693811274076,1.80666765788695,16,"MF"
"RIBONUCLEOPROTEIN_GRANULE",0.000434546620082755,0.00415561573574286,0.49849310876659,0.513413110820081,1.57111891366111,192,"CC"
"VACUOLAR_MEMBRANE",0.000440734426555957,0.00417426355920787,0.49849310876659,0.466016326826808,1.46978832885943,300,"CC"
"AUTOPHAGY_OF_MITOCHONDRION",0.000113777932180882,0.00426352784056701,0.538434096309916,0.635800762169518,1.75696637452425,70,"BP"
"RESPIRATORY_CHAIN_COMPLEX_III",0.000461581559093934,0.00428922486516533,0.49849310876659,0.873369845794592,1.72716443132204,11,"CC"
"UNCONVENTIONAL_MYOSIN_COMPLEX",0.000461426156506834,0.00428922486516533,0.49849310876659,0.97309359953054,1.5628703193141,4,"CC"
"POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0.000115410330877608,0.00430307418677162,0.538434096309916,0.829177321202583,1.83428138904031,18,"BP"
"NUCLEOSOME_BINDING",0.000140958311139061,0.00430966984612202,0.518848077743792,0.671734799375481,1.78457954253985,55,"MF"
"PROTEIN_PHOSPHATASE_REGULATOR_ACTIVITY",0.000138527995429766,0.00430966984612202,0.518848077743792,0.661188832455853,1.78324114485419,61,"MF"
